キャリア,機種名,メーカー,ニックネーム,発売日,シリーズ,マークアップ言語,ブラウザバージョン,通信速度,画像階調,GIF,JPEG,PNG,BMP2,BMP4,MNG,通信方式,SSL対応,カメラの画素数,第二カメラの画素数,アプリケーション対応,アプリケーション種類,アプリケーションバージョン,アプリケーション最大容量,外部メモリースロットとメディアの種類,和音数,着うた対応,着うたフル対応,着ムービー対応,QR対応,Felica対応,Bluetooth対応,FLASH対応,ルートCA証明書VeriSign,ルートCA証明書Entrust,ルートCA証明書Cyber Trust,ルートCA証明書Geotrust,ルートCA証明書RSA Security,QVGA画面,フルブラウザ対応,赤外線対応,添付ファイルビューアー対応,GPS対応,MOVIE形式,フルブラウザバージョン,フルブラウザUSER-AGENT,添付受信サイズ,Flashバージョン,キャッシュ容量,ワンセグ対応,テレビ電話対応,office文書WebDL,officeファイル表示可能サイズ,Cookie,機体番号送信,モバイルSuica,メールURL長,BookMarkURL長,ブラウザURL長,プッシュ型情報配信,メール件名文字数,アニメーションGIF,透過GIF,添付送信サイズ,HTMLメール,きせかえツール,タッチパネル,横画面用待受設定,横画面ブラウザ対応,最終更新日
DoCoMo,P505i,Panasonic,,2003/8/8,505i,iモード対応HTML5.0,1,28.8Kbps,カラー65536色,Y,Y,N,N,N,N,PDC,E,31万画素,,Y,Java,DoJa3.0,30K,miniSD,48,N,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,,,,0,Flash Lite 1.0,20480,N,N,N,-,N,Y,N,256,256,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
DoCoMo,P505iS,Panasonic,,2003/11/12,505i,iモード対応HTML5.0,1,28.8Kbps,カラー65536色,Y,Y,N,N,N,N,PDC,E,128万画素,,Y,Java,DoJa3.0,30K,miniSD,48,N,N,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,,,,0,Flash Lite 1.0,20480,N,N,N,-,N,Y,N,256,256,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
DoCoMo,P506iC,Panasonic,,2004/7/10,506i,iモード対応HTML5.0,1,28.8Kbps,カラー65536色,Y,Y,N,N,N,N,PDC,E,195万画素,,Y,Java,DoJa3.0,30K,miniSD,48,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,,,,0,Flash Lite 1.0,20480,N,N,N,-,N,Y,N,256,256,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
DoCoMo,P506iCII,Panasonic,,2006/4/8,506i,iモード対応HTML5.0,1,28.8Kbps,カラー65536色,Y,Y,N,N,N,N,PDC,E,195万画素,,Y,Java,DoJa3.0,30K,miniSD,48,N,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,,,,0,Flash Lite 1.0,20480,N,N,N,-,N,Y,N,256,256,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
DoCoMo,P700i,Panasonic,,2005/3/11,FOMA700i,iモード対応HTML5.0/iモード対応XHTML1.1,2,384Kbps,カラー65536色,Y,Y,N,N,N,N,WCDMA,E,125万画素,10万画素,Y,Java,DoJa4.0LE,30K,miniSD,64,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,N,256,256,256,N,15,Y,Y,500K,Y,N,N,N,N,2006/3/1
DoCoMo,P701iD,Panasonic,,2005/10/1,FOMA701i,iモード対応HTML5.0/iモード対応XHTML1.1,2,384Kbps,カラー65536色,Y,Y,N,N,N,N,WCDMA,E,125万画素,11万画素,Y,Java,DoJa4.0LE,30K,miniSD,64,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,N,256,256,256,Y,15,Y,Y,500K,Y,N,N,N,N,2006/3/1
DoCoMo,P702i,Panasonic,,2006/2/24,FOMA702i,iモード対応HTML6.0/iモード対応XHTML2.0,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,125万画素,11万画素,Y,Java,DoJa4.1LE,30K,miniSD,64,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,N,256,256,256,Y,15,Y,Y,500K,Y,N,N,N,N,2006/3/1
DoCoMo,P702iD,Panasonic,,2006/8/31,FOMA702i,iモード対応HTML6.0/iモード対応XHTML2.0,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,130万画素,10万画素,Y,Java,DoJa4.1LE,30K,miniSD,64,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,N,256,256,256,Y,15,Y,Y,500K,Y,N,N,N,N,2006/8/30
DoCoMo,P703i,Panasonic,,2007/2/2,FOMA703i,iモード対応HTML7.0/iモード対応XHTML2.1,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,130万画素,11万画素,Y,Java,DoJa5.0LE,1024K,microSD,115,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,2M,Flash Lite 1.1,102400,N,Y,N,-,N,Y,Y,256,256,256,Y,15,Y,Y,2M,Y,N,N,N,N,2007/2/2
DoCoMo,P703iμ,Panasonic,,2007/2/9,FOMA703i,iモード対応HTML6.0/iモード対応XHTML2.0,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,130万画素,11万画素,Y,Java,DoJa4.1LE,100K,microSD,64,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,N,256,256,256,Y,15,Y,Y,500K,Y,N,N,N,N,2007/2/9
DoCoMo,P704i,Panasonic,,2007/8/31,FOMA704i,iモード対応HTML7.0/iモード対応XHTML2.1,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,200万画素,,Y,Java,DoJa5.0LE,1024K,microSD,115,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,2M,Flash Lite 1.1,102400,N,Y,N,-,N,Y,Y,256,256,256,Y,15,Y,Y,2M,Y,N,N,N,N,2008/6/6
DoCoMo,P704iμ,Panasonic,,2007/7/27,FOMA704i,iモード対応HTML6.0/iモード対応XHTML2.0,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,130万画素,11万画素,Y,Java,DoJa4.1LE,100K,microSD,64,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,N,256,256,256,Y,15,Y,Y,500K,Y,N,N,N,N,2008/6/6
DoCoMo,P705i,Panasonic,,2008/1/25,FOMA705i,iモード対応HTML7.1/iモード対応XHTML2.2,2,3.6Mbps,カラー262144色,Y,Y,N,N,N,N,HSDPA/WCDMA,E,200万画素,,Y,Java,DoJa5.1LE,1024K,microSD HC,128,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront,Mozilla/4.08 (P705i;FOMA;c500;TB),2M,Flash Lite 3.0,102400,Y,Y,N,2M,N,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,N,N,2008/11/27
DoCoMo,P705iCL,Panasonic,PROSOLID μ,2008/3/14,FOMA705i,iモード対応HTML7.1/iモード対応XHTML2.2,2,3.6Mbps,カラー262144色,Y,Y,N,N,N,N,HSDPA/WCDMA,E,,,Y,Java,DoJa5.1LE,1024K,microSD HC,128,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront,Mozilla/4.08 (P705iCL;FOMA;c500;TB),2M,Flash Lite 3.0,102400,N,N,N,-,N,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,N,N,2008/11/27
DoCoMo,P705iμ,Panasonic,,2008/2/16,FOMA705i,iモード対応HTML7.1/iモード対応XHTML2.2,2,3.6Mbps,カラー262144色,Y,Y,N,N,N,N,HSDPA/WCDMA,E,200万画素,,Y,Java,DoJa5.1LE,1024K,microSD HC,128,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront,Mozilla/4.08 (P705imyu;FOMA;c500;TB),2M,Flash Lite 3.0,102400,N,Y,N,-,N,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,N,N,2008/11/27
DoCoMo,P706ie,Panasonic,,2008/8/15,FOMA706i,iモード対応HTML7.2/iモード対応XHTML2.3,2,3.6Mbps,カラー262144色,Y,Y,N,N,N,N,HSDPA/WCDMA,E,200万画素,,Y,Java,DoJa5.1LE,1024K,microSD HC,128,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,3gp,NetFront,Mozilla/4.08 (P706ie;FOMA;c500;TB),2M,Flash Lite 3.0,102400,Y,Y,N,-,N,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,N,N,2008/8/18
DoCoMo,P706iμ,Panasonic,,2008/7/25,FOMA706i,iモード対応HTML7.1/iモード対応XHTML2.2,2,3.6Mbps,カラー262144色,Y,Y,N,N,N,N,HSDPA/WCDMA,E,200万画素,,Y,Java,DoJa5.1LE,1024K,microSD HC,128,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,3gp,NetFront,Mozilla/4.08 (P706imyu;FOMA;c500;TB),2M,Flash Lite 3.0,102400,Y,Y,N,2M,N,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,N,N,2008/7/25
DoCoMo,P821i,Panasonic,,2000/8/31,821i,iモード対応HTML2.0,1,9.6Kbps,白黒4階調,Y,N,N,N,N,N,PDC,-,,,N,,,,,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,0,0,8192,N,N,N,-,N,N,N,256,256,256,N,15,N,N,0,N,N,N,N,N,2007/5/8
DoCoMo,P851i,Panasonic,prosolid II,2005/11/25,FOMA851i,iモード対応HTML5.0/iモード対応XHTML1.1,2,384Kbps,カラー65536色,Y,Y,N,N,N,N,WCDMA,E,,,Y,Java,DoJa4.0LE,30K,,64,Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,500K,Flash Lite 1.1,102400,N,N,N,-,N,Y,N,256,256,256,Y,15,Y,Y,500K,Y,N,N,N,N,2006/3/1
DoCoMo,P900i,Panasonic,,2004/2/29,FOMA900i,iモード対応HTML5.0/iモード対応XHTML1.1,2,384Kbps,カラー65536色,Y,Y,N,N,N,N,WCDMA,E,128万画素,10万画素,Y,Java,DoJa3.5,100K,miniSD,64,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,3gp,,,100K,Flash Lite 1.0,102400,N,Y,N,-,N,Y,N,256,256,256,N,15,Y,Y,100K,Y,N,N,N,N,2007/5/8
DoCoMo,P900iV,Panasonic,,2004/6/19,FOMA900i,iモード対応HTML5.0/iモード対応XHTML1.1,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,195万画素,10万画素,Y,Java,DoJa3.5,100K,miniSD,64,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,3gp,,,100K,Flash Lite 1.0,102400,N,Y,N,-,N,Y,N,256,256,256,N,15,Y,Y,100K,Y,N,N,N,N,2007/5/8
DoCoMo,P901i,Panasonic,,2005/2/4,FOMA901i,iモード対応HTML5.0/iモード対応XHTML1.1,2,384Kbps,カラー65536色,Y,Y,N,N,N,N,WCDMA,E,202万画素,10万画素,Y,Java,DoJa4.0,100K,miniSD,64,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,N,256,256,256,N,15,Y,Y,500K,Y,N,N,N,N,2006/3/1
DoCoMo,P901iS,Panasonic,,2005/6/10,FOMA901i,iモード対応HTML5.0/iモード対応XHTML1.1,2,384Kbps,カラー65536色,Y,Y,N,N,N,N,WCDMA,E,202万画素,10万画素,Y,Java,DoJa4.0,100K,miniSD,64,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,Y,256,256,256,N,15,Y,Y,500K,Y,N,N,N,N,2006/3/1
DoCoMo,P901iTV,Panasonic,,2006/3/3,FOMA901i,iモード対応HTML5.0/iモード対応XHTML1.1,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,201万画素,11万画素,Y,Java,DoJa4.0,100K,miniSD,64,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,500K,Flash Lite 1.1,102400,Y,Y,N,-,N,Y,Y,256,256,256,N,15,Y,Y,500K,Y,N,N,N,N,2007/5/8
DoCoMo,P902i,Panasonic,,2005/12/6,FOMA902i,iモード対応HTML6.0/iモード対応XHTML2.0,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,201万画素,11万画素,Y,Java,DoJa4.1,100K,miniSD,64,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,Y,256,256,256,Y,15,Y,Y,500K,Y,N,N,N,N,2006/3/1
DoCoMo,P902iS,Panasonic,,2006/6/7,FOMA902i,iモード対応HTML6.0/iモード対応XHTML2.0,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,200万画素,11万画素,Y,Java,DoJa4.1,100K,miniSD,64,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,Y,256,256,256,Y,15,Y,Y,500K,Y,N,N,N,N,2006/10/26
DoCoMo,P903i,Panasonic,,2006/11/1,FOMA903i,iモード対応HTML7.0/iモード対応XHTML2.1,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,320万画素,11万画素,Y,Java,DoJa5.0,1024K,microSD,115,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,3gp,,,2M,Flash Lite 1.1,102400,N,Y,N,-,N,Y,Y,256,256,256,Y,15,Y,Y,2M,Y,N,N,N,N,2006/11/1
DoCoMo,P903iTV,Panasonic,,2007/2/23,FOMA903i,iモード対応HTML7.0/iモード対応XHTML2.1,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,320万画素,11万画素,Y,Java,DoJa5.0,1024K,microSD,115,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,3gp,,,2M,Flash Lite 1.1,102400,Y,Y,N,-,N,Y,Y,256,256,256,Y,15,Y,Y,2M,Y,N,N,N,N,2007/2/26
DoCoMo,P903iX,Panasonic,P903iX HIGH-SPEED,2007/4/19,FOMA903i,iモード対応HTML7.0/iモード対応XHTML2.1,2,3.6Mbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,320万画素,11万画素,Y,Java,DoJa5.0,1024K,microSD,115,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,3gp,NetFront,Mozilla/4.08 (P903iX;FOMA;c500;TB;W24H11),2M,Flash Lite 1.1,102400,N,Y,N,-,N,Y,Y,256,256,256,Y,15,Y,Y,2M,Y,N,N,N,N,2007/5/16
DoCoMo,P904i,Panasonic,,2007/6/15,FOMA904i,iモード対応HTML7.0/iモード対応XHTML2.1,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,320万画素,11万画素,Y,Java,DoJa5.0,1024K,microSD,115,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,3gp,NetFront,Mozilla/4.08 (P904i;FOMA;c500;TB;W24H15),2M,Flash Lite 1.1,102400,N,Y,N,-,N,Y,Y,256,256,256,Y,15,Y,Y,2M,Y,N,N,N,N,2007/6/15
DoCoMo,P905i,Panasonic,,2007/11/28,FOMA905i,iモード対応HTML7.1/iモード対応XHTML2.2,2,3.6Mbps,カラー262144色,Y,Y,N,N,N,N,HSDPA/WCDMA,E,510万画素,33万画素,Y,Java,DoJa5.1,1024K,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,3gp,NetFront,Mozilla/4.08 (P905i;FOMA;c500;TB;W85H30),2M,Flash Lite 3.0,102400,Y,Y,N,2M,N,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,Y,N,2008/11/27
DoCoMo,P905iTV,Panasonic,VIERAケータイ,2008/2/29,FOMA905i,iモード対応HTML7.1/iモード対応XHTML2.2,2,3.6Mbps,カラー262144色,Y,Y,N,N,N,N,HSDPA/WCDMA,E,200万画素,,Y,Java,DoJa5.1,1024K,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,3gp,NetFront,Mozilla/4.08 (P905iTV;FOMA;c500;TB),2M,Flash Lite 3.0,102400,Y,Y,N,2M,N,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,Y,N,2008/11/27
DoCoMo,P906i,Panasonic,VIERAケータイ,2008/6/1,FOMA906i,iモード対応HTML7.2/iモード対応XHTML2.3,2,3.6Mbps,カラー262144色,Y,Y,N,N,N,N,HSDPA/WCDMA,E,510万画素,33万画素,Y,Java,DoJa5.1,1024K,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront,Mozilla/4.08 (P906i;FOMA;c500;TB),2M,Flash Lite 3.0,102400,Y,Y,N,-,N,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,Y,N,2008/6/4
DoCoMo,R209i,JRC,,2000/10/21,209i,iモード対応HTML2.0,1,9.6Kbps,白黒4階調,Y,N,N,N,N,N,PDC,-,,,N,,,,,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,0,0,5120,N,N,N,-,N,N,N,256,96,256,N,15,N,N,0,N,N,N,N,N,2007/5/8
DoCoMo,R211i,JRC,,2002/3/14,211i,iモード対応HTML3.0,1,9.6Kbps,カラー4096色,Y,Y,N,N,N,N,PDC,E,,,N,,,,,16,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,,,,0,0,10240,N,N,N,-,N,Y,N,256,96,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
DoCoMo,R691i,JRC,,2001/2/23,691i,iモード対応HTML2.0,1,9.6Kbps,白黒4階調,Y,N,N,N,N,N,PDC,-,,,N,,,,,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,0,0,10240,N,N,N,-,N,N,N,256,96,256,N,15,N,N,0,N,N,N,N,N,2007/5/8
DoCoMo,R692i,JRC,,2002/8/5,692i,iモード対応HTML3.0,1,9.6Kbps,カラー4096色,Y,Y,N,N,N,N,PDC,E,,,N,,,,,16,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,,,,0,0,10240,N,N,N,-,N,Y,N,256,96,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
DoCoMo,SA700iS,SANYO,,2005/10/1,FOMA700i,iモード対応HTML5.0/iモード対応XHTML1.1,2,384Kbps,カラー65536色,Y,Y,N,N,N,N,WCDMA,E,103万画素,11万画素,Y,Java,DoJa4.0LE,30K,miniSD,64,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,N,256,256,256,N,15,Y,Y,500K,Y,N,N,N,N,2006/3/1
DoCoMo,SA702i,SANYO,,2006/7/11,FOMA702i,iモード対応HTML6.0/iモード対応XHTML2.0,2,384Kbps,カラー65536色,Y,Y,N,N,N,N,WCDMA,E,130万画素,10万画素,Y,Java,DoJa4.1LE,30K,miniSD,64,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,N,256,256,256,Y,15,Y,Y,500K,Y,N,N,N,N,2006/7/10
DoCoMo,SA800i,SANYO,キッズケータイ,2006/3/4,FOMA800i,iモード対応HTML5.0/iモード対応XHTML1.1,2,384Kbps,カラー65536色,Y,Y,N,N,N,N,WCDMA,E,32万画素,11万画素,Y,Java,DoJa4.0LE,30K,,64,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,3gp,,,500K,Flash Lite 1.1,102400,N,Y,N,-,N,Y,N,256,256,256,N,15,Y,Y,500K,Y,N,N,N,N,2007/5/8
DoCoMo,SH-01A,SHARP,,2008/11/20,FOMA A,iモード対応HTML7.2/iモード対応XHTML2.3,2,7.2Mbps,カラー16777216色,Y,Y,N,N,N,N,HSDPA/WCDMA,E,800万画素,11万画素,Y,Java,Star-1.0,2048K,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront,Mozilla/5.0 (SH01A;FOMA;like Gecko),2M,Flash Lite 3.1,102400,Y,Y,Y,2M,N,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,Y,N,2008/11/20
DoCoMo,SH-02A,SHARP,,2008/12/26,FOMA A,iモード対応HTML7.2/iモード対応XHTML2.3,2,3.6Mbps,カラー16777216色,Y,Y,N,N,N,N,HSDPA/WCDMA,E,520万画素,11万画素,Y,Java,DoJa5.1,1024K,microSD HC,128,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,3gp,NetFront,Mozilla/5.0 (SH02A;FOMA;like Gecko),2M,Flash Lite 3.0,102400,Y,Y,N,-,N,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,N,N,2008/12/26
DoCoMo,SH-03A,SHARP,,2008/12/19,FOMA A,iモード対応HTML7.2/iモード対応XHTML2.3,2,7.2Mbps,カラー16777216色,Y,Y,N,N,N,N,HSDPA/WCDMA,E,800万画素,,Y,Java,Star-1.0,2048K,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront,Mozilla/5.0 (SH03A;FOMA;like Gecko),2M,Flash Lite 3.1,102400,Y,Y,Y,2M,N,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,Y,N,N,2008/12/19
DoCoMo,SH-04A,SHARP,,2009/2/20,FOMA A,iモード対応HTML7.2/iモード対応XHTML2.3,2,7.2Mbps,カラー16777216色,Y,Y,N,N,N,N,HSDPA/WCDMA,E,520万画素,,Y,Java,Star-1.0,2048K,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront,Mozilla/5.0 (SH04A;FOMA;like Gecko),2M,Flash Lite 3.1,102400,Y,Y,Y,2M,N,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,Y,Y,N,2009/2/20
DoCoMo,SH-05A,SHARP,,2009/6/11,FOMA A,iモード対応HTML/iモード対応XHTML(iモードブラウザ2.0),2,7.2Mbps,カラー16777216色,Y,Y,Y,N,N,N,HSDPA/WCDMA,E,800万画素,43万画素,Y,Java,Star-1.1,2048K,microSD HC,128,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront,Mozilla/5.0 (SH05A3;FOMA;like Gecko),2M,Flash Lite 3.1,512000,Y,Y,Y,2M,Y,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,N,N,2009/6/12
DoCoMo,SH-06A,SHARP,AQUOS SHOT,2009/6/11,FOMA A,iモード対応HTML/iモード対応XHTML(iモードブラウザ2.0),2,7.2Mbps,カラー16777216色,Y,Y,Y,N,N,N,HSDPA/WCDMA,E,1000万画素,43万画素,Y,Java,Star-1.1,2048K,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront,Mozilla/5.0 (SH06A3;FOMA;like Gecko),2M,Flash Lite 3.1,512000,Y,Y,Y,2M,Y,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,Y,Y,N,2009/6/12
DoCoMo,SH-07A,SHARP,AQUOSケータイ,2009/6/24,FOMA A,iモード対応HTML/iモード対応XHTML(iモードブラウザ2.0),2,7.2Mbps,カラー16777216色,Y,Y,Y,N,N,N,HSDPA/WCDMA,E,1000万画素,43万画素,Y,Java,Star-1.1,2048K,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront,Mozilla/5.0 (SH07A3;FOMA;like Gecko),2M,Flash Lite 3.1,512000,Y,Y,Y,2M,Y,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,Y,N,2009/6/24
DoCoMo,SH-08A,SHARP,SOLAR HYBRID,2009/9/11,FOMA A,iモード対応HTML/iモード対応XHTML(iモードブラウザ2.0),2,7.2Mbps,カラー16777216色,Y,Y,Y,N,N,N,HSDPA/WCDMA,E,800万画素,43万画素,Y,Java,Star-1.1,2048K,microSD HC,128,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,3gp,NetFront,Mozilla/5.0 (SH08A;FOMA;like Gecko),2M,Flash Lite 3.1,512000,Y,Y,Y,2M,Y,Y,Y,256,256,256,Y,100,Y,Y,2M,Y,Y,N,N,N,2009/9/11
DoCoMo,SH2101V,SHARP,,2002/7/16,FOMA2101V,iモード対応HTML3.0,2,384Kbps,カラー65536色,Y,Y,N,N,N,N,WCDMA,E,31万画素,,Y,Java,DoJa1.0,30K,SD,16,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,asf,,,10K,0,102400,N,Y,N,-,N,Y,N,256,96,256,N,15,Y,Y,10K,N,N,N,Y,N,2007/5/8
DoCoMo,SH251i,SHARP,,2002/6/1,251i,iモード対応HTML3.0,1,9.6Kbps,カラー65536色,Y,Y,N,N,N,N,PDC,-,31万画素,,N,,,,,32,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,0,0,10240,N,N,N,-,N,N,N,256,256,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
DoCoMo,SH251iS,SHARP,,2002/11/16,251i,iモード対応HTML3.0,1,9.6Kbps,カラー65536色,Y,Y,N,N,N,N,PDC,-,31万画素,,N,,,,,32,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,0,0,10240,N,N,N,-,N,N,N,256,256,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
DoCoMo,SH252i,SHARP,,2003/10/10,252i,iモード対応HTML5.0,1,28.8Kbps,カラー262144色,Y,Y,N,N,N,N,PDC,E,31万画素,,N,,,,,64,N,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,N,,,,0,0,20480,N,N,N,-,N,Y,N,256,256,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
